Bleaching,Ocean,Year,Depth,Storms,HumanImpact,Siltation,Dynamite,Poison,Sewage,Industrial,Commercial
0,Pacific,2004,3.0,1,1,0,0,0,2,0,0
0,Pacific,2004,6.0,1,1,0,0,0,2,0,0
0,Pacific,2003,6.0,1,2,0,1,2,2,1,1
0,Pacific,2003,10.0,1,2,0,1,2,2,1,1
0,Pacific,2004,3.0,1,2,0,1,2,2,1,1
0,Pacific,2004,6.0,1,2,0,1,2,2,1,1
0,Pacific,2005,3.5,0,2,0,1,2,2,1,1
0,Pacific,2005,10.0,0,2,0,1,2,2,1,1
0,Pacific,2006,6.0,0,3,1,0,0,1,0,0
0,Pacific,2006,8.5,0,3,1,0,0,1,0,0
0,Pacific,2007,6.0,0,3,1,0,0,2,0,1
0,Pacific,2007,11.0,0,3,1,0,0,2,0,1
0,Pacific,2005,3.0,0,2,0,3,1,0,0,1
0,Pacific,2005,10.0,0,2,0,3,1,0,0,1
1,Pacific,2002,6.0,1,2,0,0,0,1,1,0
1,Pacific,2002,12.0,1,2,0,0,0,1,1,0
0,Pacific,2015,5.0,1,2,1,0,0,1,2,2
0,Pacific,2015,8.0,1,2,1,0,0,1,2,2
0,Pacific,2008,6.0,0,1,1,0,0,0,0,0
0,Pacific,2008,9.0,0,1,1,0,0,0,0,0
0,Pacific,2006,12.8,1,2,1,0,0,2,1,0
0,Pacific,2016,5.0,1,1,1,0,0,1,0,1
0,Pacific,2016,10.0,1,1,1,0,0,1,0,1
0,Pacific,2015,6.0,1,2,2,0,0,1,0,2
0,Pacific,2015,9.0,1,2,2,0,0,1,0,2
0,Pacific,2003,6.0,1,1,1,1,1,1,0,1
0,Pacific,2003,10.0,1,1,1,1,1,1,0,1
0,Pacific,2004,5.0,1,1,1,0,1,1,0,1
0,Pacific,2004,10.0,1,1,1,0,1,1,0,1
0,Pacific,2006,4.5,0,3,1,0,0,1,0,0
0,Pacific,2006,8.0,0,3,1,0,0,1,0,0
0,Pacific,2007,6.0,0,3,1,0,0,3,2,1
0,Pacific,2007,9.0,0,3,1,0,0,3,2,1
0,Pacific,2004,5.0,1,2,1,1,1,1,0,1
0,Pacific,2004,10.0,1,2,1,1,1,1,0,1
0,Pacific,2006,4.6,0,2,2,2,2,0,0,2
1,Pacific,2002,6.0,1,3,0,1,1,2,2,0
1,Pacific,2002,12.0,1,3,0,1,1,2,2,0
1,Pacific,2002,5.0,1,2,0,1,1,1,0,0
1,Pacific,2002,12.0,1,2,0,1,1,1,0,0
0,Pacific,2003,6.0,1,2,2,1,2,1,0,1
0,Pacific,2003,10.0,1,2,2,1,2,1,0,1
0,Pacific,2017,6.0,0,2,1,1,3,3,1,1
0,Pacific,2004,3.0,1,2,0,0,2,2,0,0
0,Pacific,2004,7.0,1,2,0,0,2,2,0,0
0,Pacific,2005,5.9,1,2,0,0,2,2,0,0
0,Pacific,2005,10.0,1,2,0,0,2,2,0,0
0,Pacific,2006,6.0,0,3,1,0,0,1,0,0
0,Pacific,2006,9.3,0,3,1,0,0,1,0,0
0,Pacific,2007,4.0,0,3,1,0,0,3,1,0
0,Pacific,2007,11.0,0,3,1,0,0,3,1,0
0,Pacific,2006,3.0,0,2,1,1,2,0,0,2
1,Pacific,2002,6.0,1,2,0,1,1,1,0,0
1,Pacific,2002,10.0,1,2,0,1,1,1,0,0
0,Pacific,2006,3.0,0,2,1,1,2,0,0,2
0,Pacific,2006,4.0,0,2,1,0,0,1,0,1
0,Pacific,2006,7.0,0,2,1,0,0,1,0,1
0,Pacific,2007,4.0,0,2,1,0,0,1,0,0
0,Pacific,2007,10.0,0,2,1,0,0,1,0,0
0,Pacific,2006,3.0,0,2,1,1,3,0,0,3
0,Pacific,2002,5.0,1,2,0,1,0,1,0,0
1,Pacific,2002,12.5,1,2,0,1,0,1,0,0
1,Pacific,2002,4.0,1,1,0,0,0,1,0,0
1,Pacific,2002,11.0,1,1,0,0,0,1,0,0
0,Pacific,2003,6.0,1,1,1,0,1,0,0,0
0,Pacific,2003,12.0,1,1,1,0,1,0,0,0
0,Pacific,2017,6.0,0,2,1,0,0,1,0,0
0,Pacific,2008,4.0,1,1,0,0,0,0,0,0
0,Pacific,2008,12.0,1,1,0,0,0,0,0,0
0,Pacific,2008,4.0,1,1,0,0,0,0,0,0
0,Pacific,2008,12.0,1,1,0,0,0,0,0,0
0,Pacific,2001,4.5,1,3,0,1,1,2,1,0
0,Pacific,2001,9.5,1,3,0,1,1,2,1,0
0,Pacific,2003,6.0,1,2,1,1,3,1,0,1
0,Pacific,2003,12.0,1,2,1,1,3,1,0,1
0,Pacific,2003,6.0,1,2,1,1,3,2,0,0
0,Pacific,2003,12.0,1,2,1,1,3,2,0,0
0,Pacific,2003,4.5,1,2,1,1,2,0,0,0
0,Pacific,2003,6.0,1,2,1,0,2,1,0,0
0,Pacific,2003,10.0,1,2,1,0,2,1,0,0
0,Pacific,2003,12.0,1,2,1,1,2,0,0,0
0,Pacific,2004,6.0,1,2,1,0,1,1,0,0
0,Pacific,2004,10.0,1,2,1,0,1,1,0,0
0,Pacific,2006,5.0,0,3,1,0,0,0,0,0
0,Pacific,2006,10.0,0,3,1,0,0,0,0,0
0,Pacific,2007,6.0,0,2,1,0,0,0,0,0
0,Pacific,2007,10.0,0,2,1,0,0,0,0,0
0,Pacific,2002,3.0,0,1,0,0,0,0,0,0
0,Pacific,2002,7.0,0,1,0,0,0,0,0,0
0,Pacific,2003,6.0,1,2,1,0,0,0,0,1
0,Pacific,2003,10.0,1,2,1,0,0,0,0,1
0,Pacific,2004,6.0,1,2,1,1,1,0,0,1
0,Pacific,2004,11.0,1,2,1,1,1,0,0,1
0,Pacific,2010,6.5,0,1,0,0,0,1,0,0
0,Pacific,2004,6.0,1,2,1,2,2,1,0,2
0,Pacific,2004,11.0,1,2,1,2,2,1,0,2
0,Pacific,2005,6.0,1,3,1,2,3,1,0,2
0,Pacific,2000,3.0,1,1,0,0,0,0,0,0
0,Pacific,2000,10.0,1,1,0,0,0,0,0,0
0,Pacific,1999,4.5,1,1,0,0,0,0,0,0
0,Pacific,1999,11.0,1,1,0,0,0,0,0,0
0,Pacific,1998,4.0,1,0,0,0,0,0,0,0
0,Pacific,1998,10.0,1,0,0,0,0,0,0,0
0,Pacific,1997,3.0,1,1,0,0,0,0,0,0
0,Pacific,1997,10.0,1,1,0,0,0,0,0,0
0,Pacific,1999,3.0,1,1,0,0,0,0,0,0
0,Pacific,1999,10.0,1,1,0,0,0,0,0,0
0,Pacific,2000,3.0,1,1,0,0,0,0,0,0
0,Pacific,2000,10.0,1,1,0,0,0,0,0,0
0,Pacific,2005,6.0,1,1,0,0,0,0,0,1
0,Pacific,2005,6.3,1,1,0,0,0,0,0,1
0,Pacific,2003,3.0,1,2,0,2,2,2,1,1
0,Pacific,2006,3.0,0,2,1,1,3,0,0,3
0,Pacific,2003,3.4,1,3,2,3,3,1,1,1
0,Pacific,2003,10.5,1,3,2,3,3,1,1,1
0,Pacific,2006,6.0,0,2,1,0,0,0,0,0
0,Pacific,2007,6.0,0,1,0,1,0,0,0,0
0,Pacific,2007,10.5,0,1,0,1,0,0,0,0
0,Pacific,2006,6.0,0,3,1,0,0,0,0,0
0,Pacific,2006,12.0,0,3,1,0,0,0,0,0
0,Pacific,2006,4.0,0,2,1,1,1,0,0,2
0,Pacific,2006,6.6,0,2,1,1,1,0,0,2
0,Pacific,2006,4.0,0,3,1,0,0,1,0,0
0,Pacific,2006,9.0,0,3,1,0,0,1,0,0
0,Pacific,2007,6.0,0,1,1,0,0,1,0,0
0,Pacific,2007,10.0,0,1,1,0,0,1,0,0
0,Pacific,2017,5.0,1,3,1,0,0,2,1,0
0,Pacific,2017,6.0,1,3,1,0,0,2,1,0
0,Pacific,2017,7.0,1,3,1,0,0,2,1,0
0,Pacific,2017,10.0,1,3,1,0,0,2,1,0
0,Pacific,2017,11.5,1,3,1,0,0,2,1,0
0,Pacific,2003,3.0,1,3,0,3,2,0,0,0
0,Pacific,2003,9.0,1,3,0,3,2,0,0,0
0,Pacific,2006,10.0,0,3,1,0,1,1,1,1
0,Pacific,2017,7.0,1,3,1,0,1,1,1,1
0,Pacific,2006,3.0,0,2,1,1,1,0,0,2
0,Pacific,2006,5.1,0,2,1,1,1,0,0,2
0,Pacific,2004,7.0,1,1,1,0,0,0,0,0
0,Pacific,2004,3.0,1,1,1,0,0,0,0,0
0,Pacific,2004,7.6,1,1,1,0,0,0,0,0
0,Pacific,2004,3.0,1,1,2,0,0,0,0,0
0,Pacific,2004,11.7,1,1,2,0,0,0,0,0
0,Pacific,2004,4.0,1,1,1,1,1,0,0,0
0,Pacific,2004,10.0,1,1,1,1,1,0,0,0
0,Pacific,2003,5.0,0,1,1,0,0,1,0,0
0,Pacific,2003,9.0,0,1,1,0,0,1,0,0
0,Pacific,2004,5.0,0,1,1,0,0,1,0,0
0,Pacific,2004,10.0,0,1,1,0,0,1,0,0
0,Pacific,2004,11.0,1,3,0,3,3,1,0,1
0,Pacific,1999,3.0,1,1,0,0,0,0,0,0
0,Pacific,1999,10.0,1,1,0,0,0,0,0,0
0,Pacific,2000,3.0,1,3,0,0,0,0,0,0
0,Pacific,2000,10.0,1,3,0,0,0,0,0,0
0,Pacific,2004,10.0,1,3,0,3,3,1,0,1
0,Pacific,2004,6.0,1,3,0,3,3,1,0,3
0,Pacific,2004,10.0,1,3,0,3,3,1,0,3
0,Pacific,2004,4.0,1,3,1,3,2,1,0,3
0,Pacific,2004,5.0,1,3,1,3,2,1,0,3
0,Pacific,2004,4.0,1,3,0,3,2,1,0,2
0,Pacific,2004,8.0,1,3,0,3,2,1,0,2
0,Pacific,2004,4.0,1,2,0,0,0,0,0,1
0,Pacific,2005,3.0,1,2,0,0,0,1,0,2
0,Pacific,2006,4.5,0,1,0,0,0,0,0,0
0,Pacific,2006,6.5,0,1,0,0,0,0,0,0
0,Pacific,2007,5.0,0,0,0,0,1,0,0,0
0,Pacific,2007,6.0,0,0,0,0,1,0,0,0
0,Pacific,2004,6.0,1,2,0,0,0,0,0,1
0,Pacific,2005,6.3,1,2,0,0,0,1,0,2
0,Pacific,2006,6.0,0,3,1,0,0,0,0,0
0,Pacific,2006,10.0,0,3,1,0,0,0,0,0
0,Pacific,2007,6.0,1,1,1,0,0,1,0,0
0,Pacific,2007,11.0,1,1,1,0,0,1,0,0
0,Pacific,2006,8.5,0,3,1,2,2,0,0,2
0,Pacific,2006,6.0,0,3,1,2,2,0,0,2
0,Pacific,2006,4.0,0,3,1,2,3,0,0,2
0,Pacific,2006,5.0,0,3,1,2,3,0,0,2
1,Pacific,2002,5.0,1,3,0,3,2,1,0,0
1,Pacific,2002,11.0,1,3,0,3,2,1,0,0
1,Pacific,2002,6.0,1,3,0,3,2,1,0,0
1,Pacific,2002,13.0,1,3,0,3,2,1,0,0
0,Pacific,2003,6.0,1,2,1,1,1,0,0,1
0,Pacific,2003,10.0,1,2,1,1,1,0,0,1
0,Pacific,2006,5.3,0,3,1,0,0,0,0,2
0,Pacific,2006,10.0,0,3,1,0,0,0,0,2
0,Pacific,2004,5.8,1,1,0,0,0,1,1,0
0,Pacific,2004,9.0,1,1,1,0,0,1,0,0
0,Pacific,2005,6.0,1,1,1,0,0,1,0,0
0,Pacific,2005,14.0,1,1,1,0,0,1,0,0
0,Pacific,2004,4.0,1,1,1,0,0,1,1,1
0,Pacific,2004,12.0,1,1,1,0,0,1,1,1
0,Pacific,2005,6.0,0,1,1,0,0,1,0,0
0,Pacific,2005,10.0,0,1,1,0,0,1,0,0
0,Pacific,2004,6.0,1,2,1,2,1,1,1,1
0,Pacific,2004,12.0,1,2,1,2,1,1,1,1
0,Pacific,2005,6.0,0,2,1,2,1,1,1,1
0,Pacific,2005,12.0,0,2,1,2,1,1,1,1
0,Pacific,2006,6.0,0,3,1,0,0,2,0,2
0,Pacific,2006,10.0,0,3,1,0,0,2,0,2
0,Pacific,2007,6.0,1,0,1,0,0,1,0,0
0,Pacific,2007,10.0,1,0,1,0,0,1,0,0
0,Pacific,2006,7.4,0,2,1,1,2,0,0,2
0,Pacific,2006,4.0,0,2,1,1,2,0,0,2
0,Pacific,2006,3.0,0,2,1,2,2,0,0,2
0,Pacific,2006,3.0,0,2,1,2,2,0,0,2
0,Pacific,2006,5.7,0,1,1,0,0,0,0,0
0,Indian,2001,3.0,1,2,0,0,1,1,0,0
0,Indian,2001,10.0,1,2,0,0,1,1,0,0
0,Indian,2001,3.0,1,2,0,0,1,1,0,0
0,Indian,2001,10.0,1,2,0,0,1,1,0,0
0,Indian,2001,5.0,1,2,0,0,1,1,0,0
0,Indian,2001,12.0,1,2,0,0,1,1,0,0
0,Indian,2001,3.0,1,2,0,0,1,1,0,0
0,Indian,2001,10.0,1,2,0,0,1,1,0,0
0,Pacific,2008,5.0,1,2,0,1,0,0,0,0
0,Pacific,2008,12.0,1,2,0,1,0,0,0,0
0,Pacific,2006,6.0,1,1,1,0,0,0,0,0
0,Pacific,2006,10.0,1,1,1,0,0,0,0,0
0,Pacific,2006,6.0,0,0,0,0,0,0,0,0
0,Pacific,2006,10.0,0,0,0,0,0,0,0,0
0,Pacific,2007,6.0,0,1,1,0,0,0,0,0
0,Pacific,2007,10.0,0,1,1,0,0,0,0,0
0,Pacific,2008,4.0,1,0,0,0,0,0,0,0
0,Pacific,2008,10.0,1,0,0,0,0,0,0,0
0,Pacific,2008,4.5,0,1,0,0,1,0,0,0
0,Pacific,2008,10.0,0,1,0,0,1,0,0,0
0,Pacific,2006,7.0,0,0,0,0,0,0,0,0
0,Pacific,2006,9.1,0,0,0,0,0,0,0,0
0,Pacific,2007,6.0,0,0,0,0,0,0,0,0
0,Pacific,2007,9.0,0,0,0,0,0,0,0,0
0,Pacific,2008,6.0,0,1,0,0,1,0,0,0
0,Pacific,2008,10.0,0,1,0,0,1,0,0,0
0,Pacific,2006,6.0,1,0,0,0,0,0,0,0
0,Pacific,2006,10.0,1,0,0,0,0,0,0,0
0,Pacific,2007,5.4,1,0,0,0,0,0,0,0
0,Pacific,2007,7.0,1,0,0,0,0,0,0,0
0,Pacific,2006,4.0,1,1,3,1,1,0,0,1
0,Pacific,2006,4.3,1,2,1,0,0,1,0,0
1,Pacific,2002,6.0,1,3,0,3,2,1,0,0
1,Pacific,2002,12.0,1,3,0,3,2,1,0,0
0,Pacific,2004,8.0,1,3,1,2,3,1,0,2
0,Pacific,2004,10.0,1,3,1,2,3,1,0,2
0,Pacific,2005,10.5,1,3,1,2,3,1,0,2
0,Pacific,2007,6.0,0,2,0,0,0,0,0,0
0,Pacific,2007,12.0,0,2,0,0,0,0,0,0
0,Pacific,2006,3.0,1,2,1,0,0,1,0,0
0,Pacific,2006,6.5,1,1,1,0,0,1,0,0
0,Pacific,2007,3.5,0,1,0,0,0,0,0,0
0,Pacific,2007,7.0,0,1,0,0,0,0,0,0
0,Pacific,2008,4.0,0,1,0,0,0,0,0,0
0,Pacific,2008,4.6,0,1,0,0,0,0,0,0
0,Pacific,2008,3.0,0,1,0,0,0,0,0,0
0,Pacific,2008,3.0,0,2,0,0,0,0,0,1
0,Pacific,2008,9.0,0,2,0,0,0,0,0,1
0,Pacific,2008,4.0,0,2,0,0,0,0,0,1
0,Pacific,2006,6.0,1,1,1,0,0,0,0,0
0,Pacific,2006,10.0,1,1,1,0,0,0,0,0
0,Pacific,2008,4.0,1,0,0,0,0,0,0,0
0,Pacific,2008,12.0,1,0,0,0,0,0,0,0
0,Pacific,2008,3.0,1,2,0,0,1,0,0,0
0,Pacific,2008,7.0,1,2,0,0,1,0,0,0
0,Pacific,2006,2.5,1,0,0,0,0,0,0,0
0,Pacific,2006,3.5,1,0,0,0,0,0,0,0
0,Pacific,2006,6.0,0,0,0,0,0,0,0,0
0,Pacific,2006,8.5,0,0,0,0,0,0,0,0
0,Pacific,2006,6.7,0,0,0,0,0,0,0,0
0,Pacific,2006,7.0,0,0,0,0,0,0,0,0
0,Pacific,2000,3.0,0,2,0,2,1,2,0,0
0,Pacific,2000,10.0,0,2,0,2,1,2,0,0
0,Pacific,2002,6.0,0,2,0,0,0,1,0,0
0,Pacific,2002,12.0,0,2,0,0,0,1,0,0
0,Indian,2002,6.0,0,2,0,0,0,1,0,0
0,Indian,2002,12.0,0,2,0,0,0,1,0,0
0,Pacific,2006,3.0,1,1,0,1,1,1,0,1
0,Pacific,2006,4.0,1,1,0,1,1,1,0,1
0,Pacific,2006,6.0,1,2,1,0,0,1,0,0
0,Pacific,2006,4.0,1,1,0,1,1,1,0,1
0,Pacific,2006,3.0,1,1,0,1,1,1,0,1
0,Pacific,2002,3.0,0,2,0,3,2,0,3,0
0,Pacific,2006,5.0,0,3,1,0,0,1,0,0
0,Pacific,2006,8.0,0,3,1,0,0,1,0,0
0,Pacific,2006,4.0,0,3,1,0,0,0,0,0
0,Pacific,2006,5.3,0,3,1,0,0,0,0,0
0,Pacific,2003,6.0,1,1,0,0,0,0,0,2
0,Pacific,2003,12.0,1,1,0,0,0,0,0,2
0,Pacific,2003,12.0,1,1,1,0,0,1,0,0
0,Pacific,2003,6.0,1,1,1,0,0,1,0,0
0,Pacific,2006,4.0,0,1,1,0,0,0,0,0
0,Pacific,2006,8.0,0,1,1,0,0,0,0,0
0,Pacific,2007,5.0,0,1,1,0,0,0,0,0
0,Pacific,2007,7.0,0,1,1,0,0,0,0,0
0,Pacific,2003,6.0,1,2,1,0,0,1,0,1
0,Pacific,2003,12.0,1,2,1,0,0,1,0,1
0,Pacific,2004,5.0,1,1,0,0,0,0,0,1
0,Pacific,2005,7.0,1,1,0,0,0,0,0,1
0,Pacific,2006,5.0,0,1,0,0,0,0,0,0
0,Pacific,2006,8.5,0,1,0,0,0,0,0,0
0,Pacific,2007,5.0,0,1,0,0,0,0,0,0
0,Pacific,2007,11.0,0,1,0,0,0,0,0,0
0,Pacific,2005,10.0,1,2,0,1,0,0,0,2
0,Pacific,2013,5.0,1,1,0,1,0,0,0,0
0,Pacific,2004,6.0,1,1,0,1,1,0,0,2
0,Pacific,2004,7.0,1,1,0,1,1,0,0,2
0,Pacific,2005,10.0,1,2,0,1,0,0,0,2
0,Pacific,2004,6.0,1,3,0,3,3,0,0,3
0,Pacific,2004,9.0,1,3,0,3,3,0,0,3
0,Pacific,2005,6.0,1,3,1,2,2,1,0,2
0,Pacific,2006,6.0,0,1,0,0,0,0,0,0
0,Pacific,2005,9.0,1,2,0,1,0,0,0,2
0,Pacific,2004,9.0,1,1,1,1,1,1,0,2
0,Pacific,2006,3.5,0,2,1,0,0,0,0,0
0,Pacific,2006,6.0,0,2,1,0,0,0,0,0
0,Pacific,2007,5.0,0,1,1,0,1,0,0,0
0,Pacific,2007,7.0,0,1,1,0,1,0,0,0
0,Pacific,2005,10.0,1,2,0,1,0,0,0,2
0,Pacific,2004,8.0,1,1,0,1,1,0,0,3
0,Pacific,2007,7.0,0,1,0,1,0,0,0,0
0,Pacific,2015,3.5,1,1,0,0,0,1,0,0
0,Pacific,2004,6.0,1,1,1,1,1,1,0,2
0,Pacific,2005,6.0,1,1,1,1,1,1,0,2
0,Pacific,2006,6.0,0,2,0,0,0,0,0,0
0,Pacific,2006,6.5,0,2,0,0,0,0,0,0
0,Pacific,2004,6.0,1,1,1,1,1,1,0,2
0,Pacific,2005,7.0,1,1,1,1,1,1,0,2
0,Pacific,2007,6.0,0,1,0,0,0,0,0,0
0,Pacific,2007,6.0,0,1,0,0,0,0,0,0
0,Pacific,2004,6.0,1,1,0,0,0,0,0,1
0,Pacific,2004,7.0,1,1,0,0,0,0,0,1
0,Pacific,2016,9.0,1,2,0,0,1,0,0,0
0,Pacific,2004,4.0,0,2,0,3,2,1,0,2
0,Pacific,2004,6.0,0,2,0,3,2,1,0,2
0,Pacific,2005,15.0,1,2,0,1,0,0,0,2
0,Pacific,2005,5.0,0,2,0,3,2,1,0,2
0,Pacific,2005,7.0,0,2,0,3,2,1,0,2
0,Pacific,2006,4.5,0,2,0,0,0,0,0,0
0,Pacific,2006,5.4,0,2,0,0,0,0,0,0
0,Pacific,2007,4.0,1,0,0,1,1,0,0,1
0,Pacific,2007,6.0,1,0,0,1,1,0,0,1
0,Pacific,2015,3.2,1,2,0,0,1,1,0,0
0,Pacific,2015,4.0,1,3,0,0,1,2,0,0
0,Pacific,2013,4.5,1,1,0,1,0,0,0,0
0,Pacific,2004,4.0,1,1,1,1,1,0,0,0
0,Pacific,2004,8.0,1,1,1,1,1,0,0,0
0,Pacific,2004,6.0,1,2,0,1,1,0,0,2
0,Pacific,2004,10.0,1,2,0,1,1,0,0,2
0,Pacific,2003,6.0,1,1,2,0,0,1,1,0
0,Pacific,2003,12.0,1,1,2,0,0,1,1,0
0,Pacific,2010,12.0,1,1,1,0,0,0,0,0
0,Pacific,2010,12.0,1,1,1,0,0,0,0,0
0,Pacific,2010,12.0,1,1,1,0,0,0,0,0
0,Pacific,2010,12.0,1,1,1,0,0,0,0,0
0,Pacific,2000,6.0,0,1,0,0,0,0,0,0
0,Pacific,2000,10.0,0,1,0,0,0,0,0,0
0,Pacific,2001,3.0,0,1,0,0,0,0,0,0
0,Pacific,2001,10.0,0,1,0,0,0,0,0,0
0,Pacific,2003,3.0,0,1,0,0,0,0,0,3
0,Pacific,2003,10.0,0,1,0,0,0,0,0,3
0,Pacific,2007,3.0,0,1,0,0,0,1,0,2
0,Pacific,2007,10.0,0,1,0,0,0,1,0,2
0,Pacific,2008,3.0,0,1,0,0,0,1,0,2
0,Pacific,2008,10.0,0,1,0,0,0,1,0,2
0,Pacific,2009,3.0,0,1,0,0,0,1,0,2
0,Pacific,2009,10.0,0,1,0,0,0,1,0,2
0,Pacific,2006,3.0,0,1,0,0,0,0,0,3
0,Pacific,2006,10.0,0,1,0,0,0,0,0,3
0,Pacific,2004,3.0,0,1,0,0,0,0,0,3
0,Pacific,2004,10.0,0,1,0,0,0,0,0,3
0,Pacific,2015,3.0,0,0,0,0,0,0,0,0
0,Pacific,2015,10.0,0,0,0,0,0,0,0,0
0,Pacific,2014,3.0,0,0,0,0,0,0,0,0
0,Pacific,2014,10.0,0,0,0,0,0,0,0,0
0,Pacific,2014,6.0,1,2,0,2,1,2,0,3
0,Pacific,2014,12.0,1,2,0,2,1,2,0,3
0,Pacific,2011,6.0,1,2,0,2,1,2,0,3
0,Pacific,2011,12.0,1,2,0,2,1,2,0,3
0,Pacific,2013,6.0,1,2,0,2,1,2,0,3
0,Pacific,2013,12.0,1,2,0,2,1,2,0,3
0,Pacific,2015,6.0,0,2,0,2,1,2,0,3
0,Pacific,2015,12.0,0,2,0,2,1,2,0,3
0,Pacific,2014,6.0,1,1,0,1,1,2,0,3
0,Pacific,2014,12.0,1,1,0,1,1,2,0,3
0,Pacific,2011,6.0,1,1,0,1,1,2,0,3
0,Pacific,2011,12.0,1,1,0,1,1,2,0,3
0,Pacific,2013,6.0,1,1,0,1,1,2,0,3
0,Pacific,2013,12.0,1,1,0,1,1,2,0,3
0,Pacific,2015,6.0,0,1,0,1,1,2,0,3
0,Pacific,2015,12.0,0,1,0,1,1,2,0,3
0,Pacific,2016,6.0,0,2,0,1,1,1,0,3
0,Pacific,2016,12.0,0,2,0,1,1,1,0,3
0,Pacific,2004,5.8,0,0,0,0,0,0,0,0
0,Pacific,2004,12.0,0,0,0,0,0,0,0,0
0,Pacific,2004,7.1,0,1,0,0,0,1,0,2
0,Pacific,2004,13.0,0,1,0,0,0,1,0,2
0,Pacific,2004,7.0,0,0,0,0,0,0,0,0
0,Pacific,2004,14.0,0,0,0,0,0,0,0,0
0,Pacific,2004,6.6,0,1,0,0,0,1,0,1
0,Pacific,2004,12.4,0,1,0,0,0,1,0,1
0,Pacific,2016,6.0,0,2,0,2,2,0,0,3
0,Pacific,2015,6.0,0,3,0,2,1,1,0,3
0,Pacific,2015,12.0,0,3,0,2,1,1,0,3
0,Pacific,2016,12.0,0,2,0,2,2,0,0,3
0,Pacific,2008,6.0,0,1,1,0,0,0,0,0
0,Pacific,2008,12.0,0,1,1,0,0,0,0,0
0,Pacific,2011,6.0,1,3,0,3,2,0,0,3
0,Pacific,2011,12.0,1,3,0,3,2,0,0,3
0,Pacific,2013,6.0,0,3,0,3,2,0,0,3
0,Pacific,2013,12.0,0,3,0,3,2,0,0,3
0,Pacific,2014,6.0,0,3,0,3,2,0,0,3
0,Pacific,2014,12.0,0,3,0,3,2,0,0,3
0,Pacific,2015,6.0,0,3,0,3,2,0,0,3
0,Pacific,2015,12.0,0,3,0,3,2,0,0,3
0,Pacific,2011,3.0,1,2,2,0,0,0,0,0
0,Pacific,2010,6.0,1,1,2,0,0,2,2,2
0,Pacific,2010,9.0,1,1,2,0,0,2,2,2
0,Pacific,2010,9.5,1,1,2,0,0,2,2,2
0,Pacific,2009,9.0,1,1,2,0,0,2,2,2
0,Pacific,2009,12.0,1,1,2,0,0,2,2,2
0,Pacific,2010,12.0,1,1,1,0,0,0,0,3
0,Pacific,2010,12.0,1,1,1,0,0,0,0,3
0,Pacific,2011,6.0,1,1,0,1,1,1,0,1
0,Pacific,2011,12.0,1,1,0,1,1,1,0,1
0,Pacific,2013,6.0,1,1,0,1,1,1,0,1
0,Pacific,2013,12.0,1,1,0,1,1,1,0,1
0,Pacific,2014,6.0,1,1,0,1,1,1,0,1
0,Pacific,2014,12.0,1,1,0,1,1,1,0,1
0,Pacific,2015,6.0,0,1,0,1,1,1,0,1
0,Pacific,2015,12.0,0,1,0,1,1,1,0,1
0,Pacific,2016,6.0,0,2,0,1,2,1,0,3
0,Pacific,2016,12.0,0,2,0,1,2,1,0,3
0,Pacific,2010,9.0,1,1,1,0,0,0,0,0
0,Pacific,2010,12.0,1,1,1,0,0,0,0,0
0,Pacific,2010,6.0,1,1,1,0,0,0,0,0
0,Pacific,2010,9.0,1,1,1,0,0,0,0,0
0,Pacific,2010,4.5,0,1,0,0,0,0,0,0
0,Pacific,2010,12.0,0,1,0,0,0,0,0,0
0,Pacific,2010,6.0,1,1,1,0,0,0,0,3
0,Pacific,2010,6.0,1,1,1,0,0,0,0,0
0,Pacific,2010,6.0,1,1,1,0,0,0,0,3
0,Pacific,2010,12.0,1,1,1,0,0,0,0,0
0,Pacific,2010,12.0,1,1,1,0,0,0,0,3
0,Pacific,2014,6.0,1,2,1,0,0,2,0,3
0,Pacific,2014,12.0,1,2,1,0,0,2,0,3
0,Pacific,2011,6.0,0,2,1,0,0,2,0,3
0,Pacific,2011,12.0,0,2,1,0,0,2,0,3
0,Pacific,2013,6.0,1,2,1,0,0,2,0,3
0,Pacific,2013,12.0,1,2,1,0,0,2,0,3
0,Pacific,2015,6.0,0,2,1,0,0,2,0,3
0,Pacific,2015,12.0,0,2,1,0,0,2,0,3
0,Pacific,2016,6.0,0,2,0,3,2,1,0,3
0,Pacific,2016,12.0,0,2,0,3,2,1,0,3
0,Pacific,1999,3.0,1,1,0,0,0,1,1,0
0,Pacific,1999,10.0,1,1,0,0,0,1,1,0
0,Pacific,2002,5.0,1,1,0,0,0,1,0,0
0,Pacific,2002,12.0,1,1,0,0,0,1,0,0
0,Pacific,2002,5.0,1,1,0,0,0,1,0,0
0,Pacific,2002,12.0,1,1,0,0,0,1,0,0
0,Pacific,2001,3.0,1,1,0,0,0,1,0,0
0,Pacific,2001,10.0,1,1,0,0,0,1,0,0
0,Pacific,2007,5.0,1,1,0,0,0,0,0,1
0,Pacific,2007,10.0,1,1,0,0,0,0,0,1
0,Pacific,1999,3.0,1,2,0,0,0,1,1,0
0,Pacific,2000,3.0,1,2,0,0,0,0,1,0
1,Pacific,2001,3.0,1,2,0,0,0,0,0,0
0,Pacific,2002,3.0,1,2,0,0,0,0,0,0
0,Pacific,2006,2.0,1,1,0,0,0,0,0,1
0,Pacific,2007,2.0,1,1,0,0,0,0,0,1
